index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
597,"Her irony is only recognizable as the stinging distrust that Joyce allowed herself to be tormented by doubts about his exclusiveness for Nora after that June 16, 1904, when she questioned her innocence with the question What is that? , Darling? had played.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Ihre Ironie wird nur im Gegenzug zu der mythischen Überhöhung des Kreisschlusses als das stechende Mißtrauen erkennbar, von dem Joyce sich durch den Zweifel an seiner Ausschließlichkeit für Nora nach jenem 16. Juni 1904 quälen ließ, an dem sie die Unschuld mit der Frage Was ist das, Liebling? Gespielt hatte."
598,"In the north, those who were mentally gagged by Rome are isolated; in the south, Waldensians and Huguenots are exceptions. In the north, entire peoples have become free of Rome, in the south, entire peoples have remained unfree.",1,3,0,Metaphernkandidat,"['Geknebelten', nan, nan, nan]","['geistig', nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Im Norden sind die von Rom geistig Geknebelten vereinzelt, im Süden sind Waldenser und Hugenotten Ausnahmeerscheinungens Im Norden sind ganze Völker romfrei geworden, im Süden ganze Völker unfrei geblieben."
599,To fly in a dream - Nietzsche's formula for what he calls his prerogative - is the metaphor of futile realism at the most intense illusion of reality.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Im Traum zu fliegen – Nietzsches Formel für etwas, was er sein Vorrecht nennt –, ist die Metapher des nichtigen Realismus bei intensivster Realitätsillusion."
600,"Man has always been on this side of the absolutism of reality, but he never quite attains the certainty that he has reached the turning point in his history when the relative superiority of reality over his consciousness and his destiny changed into the supremacy of the subject.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Immer schon ist der Mensch diesseits des Absolutismus der Wirklichkeit, niemals aber erlangt er ganz die Gewißheit, daß er den Einschnitt seiner Geschichte erreicht hat, an dem die relative Übermacht der Realität über sein Bewußtsein und sein Geschick umgeschlagen ist in die Suprematie des Subjekts."
601,There are also striking differences in terms of body length.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",In Bezug auf die Körperlänge zeigen sich auch auffallende Unterschiede.
602,"In England the labor question has probably developed most clearly through legal channels, without being obscured by socialism or anarchism.",1,3,0,Metaphernkandidat,"[nan, 'verdunkelt', nan, nan]","[nan, 'Arbeiterfrage', nan, nan]","['P', 'T', 'B', 'GoldStandard']","In England hat sich die Arbeiterfrage auf gesetzlichem Wege wohl am klarsten entwickelt, ohne durch Sozialismus oder Anarchismus verdunkelt zu werden."
603,"In all cases where the nobility does not belong to a foreign, superior race, it arises from families that were distinguished by military and intellectual virtues and later attained influence and power through larger property holdings.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","In allen Fällen, wo der Adel nicht aus einer fremden überlegenen Rasse angehört, entsteht er aus den Familien, die sich durch kriegerische und geistige Vorzüge auszeichneten und später durch größeren Grundbesitz Einfluss und Macht erlangen."
604,"In democratic and social-democratic writings we often encounter Rousseau's thoughts, although the authors do not name this supreme source of their views and mostly do not even know it.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","In demokratischen und sozialdemokratischen Schriften treten uns oft die Gedanken Rousseau entgegen, obgleich die Verfasser diese oberste Quelle ihrer Ansichten nicht nennen und meistens nicht einmal kennen."
605,"In the states which first emerge from the darkness of antiquity we find administration and priestly rule, justice and religion mostly combined, and not each existing independently of itself.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","In den Staaten, welche zuerst aus dem Dunkel der Vorzeit auftauchen, finden wir Administration und Priesterherrschaft, Rechtspflege und Religion meistens vereint, und nicht jedes unabhängig für sich selbst bestehend."
606,The tendencies of the clerical and anti-Semitic parties also stand out in the conservative political ideas.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",In den konservativen politischen Ideen ragen auch die Tendenzen der klerikalen und antisemitischen Parteien.
607,"Seen at a distance of 2000 years, the institutions, history, literature of ancient Rome and Greece appear in transfigured light, like the mountains of Colorado in wondrous colors and fairy-tale outlines when seen at a distance of 100 miles.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","In der Entfernung von 2000 Jahren gesehen, erscheinen die Institutionen, die Geschichte, die Literatur des alten Roms und Griechenlands in verklärtem Lichte, wie die Berge Colorados in wundervollen Farben und märchenhaften Umrissen, wenn in einer Entfernung von 100 Meilen gesehen."
608,"The simultaneity of the decisive private date with the 'great' public event has found a refuge in the untestability of memoir literature; although it frequently makes the memory suspect, it also satisfies the wish that there might still be signs of something meaningful in reality.",1,3,0,Metaphernkandidat,"['Refugium gefunden', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","In der Unprüfbarkeit der Memoirenliteratur hat die Gleichzeitigkeit des einschneidenden privaten Datums mit dem ‚großen‘ öffentlichen Ereignis ein Refugium gefunden; sie macht zwar in Häufung die Erinnerung suspekt, befriedigt aber zugleich den Wunsch, es möge noch Anzeichen für Bedeutungsvolles an der Realität geben."
609,"In a later section of this book it will be shown that personal property was already present in the lower stages of culture, and that private property acquired great importance with the introduction of agriculture and animal husbandry.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","In einem späteren Abschnitt dieses Buches wird dargelegt werden, dalz persönliches Eigentum schon auf niederen Kulturstufen vorkommt und daß das Privateigentum mit der Einführung des Ackerbaues und der Viehzucht eine grobe Bedeutung erlangte."
610,It is primarily the notion of competition and surplus value that socialist writers analyze.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","In erster Linie ist es der Begriff der Konkurrenz und des Mehrwerts, den die sozilistischen Schriftsteller analysieren."
611,"In some countries, the residents of the larger cities have a more long-headed population compared to the rural population.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",In manchen Ländern haben die Bewohner der grölzeren Städte eine mehr langköpfige Bevölkerung im Vergleich zu der ländlichen Bevölkerung.
612,"In Egypt, for 4,000 years, architecture was bound by religion and, despite its great original development, remained in the same conventional style for so long.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']",In Ägypten war die Architektur während 4000 Jahren von der Religion in Fesseln gehalten und verharrte trotz ihrer großartigen ursprünglichen Entwicklung so lange Zeit in demselben konventionellen Stiel.
613,"Similarly, comparative anatomy has screened almost every organ of the human body in terms of its progressive or regressive properties.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",In ähnlicher Weise hat die vergleichende Anatomie fast jedes Organ des Menschenleibes in bezug auf seine progressiven oder regressiven Eigenschaften durchmustert.
614,In like manner several other treaties are said to be posted in the waiting-room of the Senate. On the Cuban question the Senate has taken a position which is not easy to justify.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","In ähnlicher Weise sollen noch mehrere andere Verträge in dem Wartezimmer des Senats aufgehängt sein In der cubanischen Frage hat der Senat eine Stellung eingenommen, welche nicht leicht zu rechtfertigen ist."
615,"Since the merit of the individual is conditioned by his achievement or work, there can be no doubt, since the total income, which is compounded of interest on property and merit, is always related to the inherited endowments of mind and character.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Indem der Verdienst des einzelnen Menschen durch seine Leistung oder Arbeit bedingt ist, kann nicht bezweifelt werden, da das Gesamteinkommen, welches sich aus Vermögenszinsen und Verdienst zusammensetzt, stets zu den ererbten Anlagen des Geistes und des Charakters in Beziehung steht."
616,"In entering the war, the United States broke with the old tradition, which wanted to make the Union independent of European conditions.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Indem die Vereinigten Staaten in den Krieg eintraten, haben sie mit der alten Ueberlieferung gebrochen, welche die Union von den europäischen Verhältnissen unabhängig machen wollte."
617,"Owing to the extraordinary publicity given to even the smallest events today, almost every ruler finds himself in a sea of ​​light, and not one of his movements escapes the gaze of the curious crowd or the lurking newspaper reporters.",4,0,0,Metapher,"['Meere von Licht', 'Meere von Licht', 'von Licht', ""['Meere von Licht', 'Meere von Licht', 'von Licht']""]","['den Blicken der neugierigen Menge oder der lauernden Zeitungsreporter', 'Herrscher', 'in einem Meere', ""['den Blicken der neugierigen Menge oder der lauernden Zeitungsreporter', 'Herrscher', 'in einem Meere']""]","['B', 'T', 'P', 'GoldStandard']","Infolge der außerordentlichen Publizität, welche heute auch den kleinsten Ereignissen gegeben wird, befindet sich fast jeder Herrscher in einem Meere von Licht, und keine seiner Bewegungen entgeht den Blicken der neugierigen Menge oder der lauernden Zeitungsreporter."
618,"Determining a limit concept of the unification of this experience within a first sketch of the forms of processing of early experiences of dominance can be understood as a task of 'free variation', as a piece of phenomenology.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Innerhalb einer ersten Skizze der Verarbeitungsformen früher Übermachterfahrung einen Grenzbegriff der Vereinzigung dieser Erfahrung zu bestimmen, läßt sich als Aufgabe der ‚freien Variation‘, als ein Stück Phänomenologie begreifen."
619,In this respect we consider modern class struggles to be a necessary and salutary driving force in the cultural development of peoples,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Insofern halten wir die modernen Klassenkämpfe für eine notwendige und heilsame Triebkraft in der kulturellen Entwicklung der Völker
620,"In this respect, there is something to the classic notion that feeling is the groping vagueness of the mind.",1,3,0,Metaphernkandidat,"[nan, 'vortastend', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Insofern ist an der klassischen Vorstellung, das Gefühl sei die vortastende Unklarheit des Gemüts, etwas daran."
621,"Intentionality, the assignment of parts to the whole, of properties to the object, of things to the world, may be the cooled state of aggregation of such early achievements in consciousness that had led out of the entanglement of stimulus and reaction and were at the same time the result of this exodus.",3,1,0,Metapher,"['abgkühlte Aggregatzustand', 'abgekühlte Aggregatzustand', nan, 'der abgekühlte Aggregatzustand']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Intentionalität, die Zuordnung von Teilen zum Ganzen, von Eigenschaften zum Gegenstand, von Dingen zur Welt, mag der abgekühlte Aggregatzustand solcher frühen Bewußtseinsleistungen sein, die aus der Verklammerung von Reiz und Reaktion herausgeführt hatten und zugleich das Resultat dieses Exodus waren."
622,"Doesn't he give us the unshakable certainty that, even if man is able to intervene in the course of things with his spiritual inadequacy, only that which, independent of human conception before the judgment seat of nature, is objectively absolute can still endure right will exist.",4,0,0,Metapher,"['Richterstuhl', 'Richterstuhl', 'der Natur', ""['der Natur', 'Richterstuhl', 'Richterstuhl']""]","['der Natur', 'der Natur', 'vor dem Richterstuhl', ""['vor dem Richterstuhl', 'der Natur', 'der Natur']""]","['T', 'B', 'P', 'GoldStandard']","Ist uns nicht mit ihm die unverbrüchliche Sicherheit gegeben, daß, wenn auch der Mensch mit seiner geistigen Unzulänglichkeit in den Lauf der Dinge einzugreifen vermag, gleichwohl nur dasjenige dauernd Bestand haben kann, was unabhängig von menschlicher Auffassungsweise vor dem Richterstuhl der Natur als das sachlich absolut richtige bestehen wird."
623,"The more active the races, the higher and more equal their talents, the fiercer and more fruitful the competition.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Je aktiver die Rassen, je höher und ebenbürtiger ihre Begabungen sind, um so heftiger und fruchtbarer entbrennt der Konkurrenzkampf."
624,"The more housekeeping developed into city and national economy, a differentiation in the trade occurred.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Je mehr Hauswirtschaft sich zur Stadt- und Volkswirtschaft ausbildete, trat eine Differenzierung im Gewerbe ein."
625,"The more subtle the theoretical knowledge, the more it fuels the suspicion that history does not take place or is made in its 'great' moments and that its woodcut-ready scenes have no causality, rather the chains of their motivations have always already expired when the hammer turned to the posting of the theses, the defenestration takes place, the trumpet is blown in reckoning.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Je subtiler die theoretische Erkenntnis, um so mehr nährt sie den Verdacht, daß Geschichte nicht in ihren ‚großen‘ Augenblicken stattfindet oder gemacht wird und ihren holzschnittreifen Szenen keine Kausalität zukommt, vielmehr die Ketten ihrer Motivationen immer schon abgelaufen sind, wenn sich der Hammer zum Thesenanschlag erhebt, der Fenstersturz stattfindet, die Posaune zur Abrechnung geblasen wird."
626,Every story is an Achilles heel for raw power.,3,1,0,Metapher,"['Achillsferse', 'Achillesferse', nan, 'Achillesferse']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Jede Geschichte macht der blanken Macht eine Achillesferse.
627,"Every act of government is portrayed by the whole Party press as imperative, and thereby becomes part of the Party's creed.",3,1,0,Metapher,"[nan, 'Glaubensbekenntnisses', 'Glaubensbekenntnisses', ""['Glaubensbekenntnisses', 'Glaubensbekenntnisses']""]","[nan, 'Partei', 'der Partei', ""['Partei', 'der Partei']""]","['B', 'T', 'P', 'GoldStandard']","Jeder Akt der Regierung wird von der ganzen Parteipresse als unumgänglich notwendig geschildert, und wird dadurch ein Teil des Glaubensbekenntnisses der Partei."
628,Every move by France to help Russia in Turkey or the Mediterranean or against the Central European states is a nail in her own coffin.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Jeder Schritt Frankreichs, um Nußland in der Türkei oder dem Mittelmeer oder gegen die mitteleuropäischen Staaten zu helfen, ist ein Nagel zu seinem eigenen Sarg."
629,Any attempt to limit their influence is shattered into atoms and the end result of their actions is demagogy.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Jeder Versuch, ihren Einfluß zu beschränken, wird zu Atomen zerschmettert und das Endresultat ihres Wirkens ist Demagogie."
630,"On the contrary, every young man who feels called upon to be a scholar must realize that the task that awaits him has two faces.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Jeder junge Mann, der sich zum Gelehrten berufen fühlt, muß sich vielmehr klarmachen, daß die Aufgabe, die ihn erwartet, ein Doppelgesicht hat."
631,"However, not all new political ideas come to life. discarded And housed in the history record, where they are kept with other curiosities in the Raumpelkammer.",2,3,0,Metaphernkandidat,"['Fach des Überlieferungsguts', 'Raumpelkammer', nan, nan, nan]","[nan, 'neuartigen politischen Gedanken', nan, nan, nan]","['T', 'T', 'P', 'B', 'GoldStandard']","Jedoch nicht alle neuartigen politischen Gedanken gelangen zu Lebenskraft Utopien werden aus dem Fach des Überlieferungsguts das lebendige, wirksame politische Gedanken enthält. ausgeschieden Und im Geschichtsbericht untergebracht, wo sie mit andern Kuriofitäten in der Raumpelkammer aufbewahrt werden."
632,"Captain Mahan calls the sea ""a great common,"" that is, an open space belonging to the world, upon which anyone can move about at will in any direction, a space belonging to all and sundry.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'T', 'B', 'GoldStandard']","Kapitän Mahan nennt das Meer »a great Common««, das ist ein der Welt gehörender offener Raum, auf welchem jedermann sich nach Belieben in jeder Richtung hin und her bewegen kann, ein Raum, der allen und jedermann gehört."
633,Art and science cannot flourish in such a state; Art needs wealth and high science needs individuality; both are killed in the socialist state.,3,1,0,Metapher,"[nan, 'werden getötet', 'getötet', ""['werden getötet', 'getötet']""]","[nan, 'Individualität', 'Individualität', ""['Individualität', 'Individualität']""]","['B', 'P', 'T', 'GoldStandard']",Kunst und Wissenschaft können in einem solchen Staate nicht blühen; Kunst bedarf des Reichtums und hohe Wissenschaft der Individualität; beide werden getötet in dem sozialistischen Staate.
634,"If, after what has just been said, organisms can be compared not only with the products of cultivation, but also with mechanisms, then it follows that the consideration of purpose breaks through the dam of scientific research principles from another direction.",4,1,0,Metapher,"['Damm', nan, 'Damm', 'durchbricht', ""['Damm', 'durchbricht', 'Damm']""]","['naturwissenschaftlicher Forschnngsgrundsätze', nan, 'naturwissenschaftlicher Forschnngsgrundsätze', nan, ""['naturwissenschaftlicher Forschnngsgrundsätze', '', 'naturwissenschaftlicher Forschnngsgrundsätze']""]","['B', 'P', 'T', 'T', 'GoldStandard']","Lassen sich nach dem zuletztGesagten die Organismen nicht bloß mit Zichtungsprodukten, sondern auch mit Mechanismen vergleichen, so ergibt sich, daß die Zweckbetrachtung noch von einer andern Richtung her den Damm naturwissenschaftlicher Forschnngsgrundsätze durchbricht."
635,"It is hard to understand how anyone could imagine that the billions of tons of fossilized rays of the sun, which took millions of years to form, could be replaced by anything man could invent.",1,3,0,Metaphernkandidat,"[nan, 'versteinerter', nan, nan]","[nan, 'Sonnenstrahlen', nan, nan]","['T', 'P', 'B', 'GoldStandard']","Man kann kaum begreifen, wie irgend jemand sich einbilden kann, daß man die Milliarden von Tonnen versteinerter Sonnenstrahlen, welche Millionen von Jahren zu ihrer Bildung brauchten, durch irgend etwas, was der Mensch erfinden könnte, zu ersetzen vermöchte."
636,"Make the laws and institutions as you like, there will always be a thousand bad things slipping through the mesh of the law.",1,1,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Man mag die Gesetze und Einrichtungen machen, wie man will, immer wird es tausend Schlechtigkeiten geben, die durch die Maschen der Gesetze schlüpfen."
637,"One speaks of a ""significant nose"" and considers the same to be the distinguishing mark of a great thinker.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Man spricht von einer ""bedeutenden Nase"" und hält dieselbe für das Erkennungszeichen eines großen Denkers."
638,Sometimes man's forward rush is so rapid that it forms a desert behind him.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Manchmal ist das Vorwärtsstürzen des Menschen so rasch, daß sie eine Wüste hinter ihm bildet."
639,"Marx has the strange notion that class formation and the appropriation of surplus value is only necessary up to now, but not necessary for the future.",0,2,0,,[nan],[nan],['B'],"Marx hat die seltsame Vorstellung, dass Klassenbildung und die Mehrwert-Aneignung nur bisher, aber nicht für die Zukunft notwendig sei."
640,"With the means of subsistence, which is tied to a specific national territory, there is an economic interest that acts as a binding shackle.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Mit dem Erwerbsmittel, das an ein bestimmtes Staatsgebiet geknüpft ist, ist ein wirtschaftliches Interesse gegeben, das filz bindende Fessel wirkt."
641,"With the approach to the totality of a world view and the assignment of the psychic to the thermodynamic decline train, the early discovery of the urge to withdraw in individual life through Freud's self-analysis assumes the cachet of the great myth.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Mit der Annäherung an die Totalität einer Weltansicht und der Zuordnung des Psychischen zum thermodynamischen Verfallszug nimmt die frühe Entdeckung vom Rückzugsdrang des individuellen Lebens durch Freuds Selbstanalyse das Cachet des großen Mythos an.
642,"Another physiological quality may also be causally connected with the innate racial energy, the later or earlier development of sexual maturity.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Mit der angeborenen Rassenenergie mag auch eine andere physiologische Eigenschaft ursächlich zusammenhängen, die spätere oder frühere Entwicklung der Geschlechtsreife."
643,"The model for this was the open arc of the stimulus conduction in the organic system, the energy balance between the afferent and the efferent side with the constant tendency to keep the internal and bound energy at the lowest possible level.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Modell für diesen war der offene Bogen der Reizleitung im organischen System gewesen, der Energieausgleich zwischen der afferenten und der efferenten Seite mit der ständigen Tendenz, die innere und gebundene Energie auf dem niedrigstmöglichen Niveau zu halten."
644,Myths are therefore not something like 'sacred texts' in which every iota is untouchable.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Mythen sind daher nicht so etwas wie ‚heilige Texte‘, an denen jedes Jota unberührbar ist."
645,"According to Focke, hybrids between considerably different species are often very tender, especially when young, making it difficult to raise seedlings.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Nach Focke sind Bastarbe zwischen beträchtlich verschiedenen Arten häufig sehr zart, insbesondere in der Jugend, sodass die Aufzucht der Sämlinge schwer gelingt."
646,"According to Lamarck's theory, nature produced organisms in stages, beginning with the simplest and ending with the most perfect.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Nach Lamarcks Theorie hat die Natur die Organismen stufenweise hervorgebracht, sie hat mit dem Einfachsten begonnen und mit dem Vollkommensten aufgehört."
647,"After this point of ancient polytheism, only modern pantheism will again offer a solution that, according to Heine's formula, promises the reinstatement of man in his divine rights or even confirms that it has been accomplished.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nach dieser Pointe des antiken Polytheismus wird erst wieder der neuzeitliche Pantheismus eine Lösung anbieten, die nach Heines Formel die Wiedereinsetzung des Menschen in seine Gottesrechte verheißt oder sogar als vollzogen bestätigt."
648,"Catalogs of names carry the stigma of being uninventable, because you think you can tell immediately if something has been badly invented.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Namenkataloge tragen das Stigma der Unerfindbarkeit, denn man glaubt, sofort zu bemerken, wenn schlecht erfunden worden wäre."
649,"In addition to the clergy, a new class of teachers developed, which is not directly dependent on the church organization and is not necessarily tied to the church faith.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Neben dem geistlichen Stande entwickelte sich ein neuer Lehrstand, welcher nicht direkt von der kirchlichen Organisation abhängig und nicht unbedingt an den Kirchenglauben gebunden ist."
650,"Alongside the business travelers, for whom the last-named tie has an economic interest, there are others who talk about how pleased they are to return soon because of German character, German language and German customs spiritual lives are the air in which they want to breathe.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Neben den Geschäftsreisenden bei denen das letztgenannte Bindein das wirtschaftliche Interesse wirkt, stehen andere, die reden davon, wie sie sich freuen, bald wiedeV              Die ererbten Anlagen und die Bemessung ihres Werts für das politische Leben 71  zurückzukehren weil deutsche Eigenart, deutsche Sprache und Sitte deutsches Geistesleben die Luft sind, in der sie atmen wollen."
651,"Nothing is more instructive than observing the accompaniment of the 'final conquests' of the absurd and abstruse in history, in order to learn at least this from it that it is not so easily overcome.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nichts ist aufschlußreicher, als das Begleitspiel der ‚endgültigen Überwindungen‘ des Absurden und Abstrusen in der Geschichte zu beobachten, um aus ihr wenigstens dies zu lernen, daß es sich nicht so leicht überwindet."
652,"He will never go through what can be called the ""experience"" of science.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Niemals wird er in sich das durchmachen, was man das „Erlebnis“ der Wissenschaft nennen kann."
653,"Even Epicurus, with his displacement of the world of the gods into the intermediate spaces, showed us what captivated man's interest in them, and recommended their continued existence even beyond the most sober atomistic view of the world.",1,3,0,Metaphernkandidat,"[nan, 'Abschiebung in die Weltzwischenräume', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch Epikur hat uns mit seiner Abschiebung der Götterwelt in die Weltenzwischenräume sehen lassen, was das Interesse des Menschen an sie fesselte, ihre Fortexistenz noch über die nüchternste atomistische Weltansicht hinweg empfahl."
654,Even in late theory there are sets of statements that exist only by virtue of their irrefutability and form a halo around a core of necessary realism for statements whose refutation would be lethal.,4,0,0,Metapher,"['Hof', 'Hof', 'Hof', 'Hof']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch in der späten Theorie gibt es Gesamtheiten von Aussagen, die nur kraft ihrer Unwiderlegbarkeit bestehen und einen Hof um einen Kernbestand an notwendigem Realismus solcher Aussagen bilden, deren Widerlegung letal wäre."
655,"Even when it comes to being on guard against the invisible and avoiding it by observing its rules, the affect is the overarching bracket of partial actions that work against the absolutism of reality.",1,3,0,Metaphernkandidat,"['Klammer von Teilhandlungen', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch wenn es darum geht, vor dem Unsichtbaren auf der Hut zu sein und durch Beachtung seiner Regeln ihm auszuweichen, ist de Affekt die übergreifende Klammer von Teilhandlungen, die dem Absolutismus der Wirklichkeit entgegenarbeiten."
656,"Anyone who reads the two genealogies of Jesus in the New Testament not only has in front of them the genetic connection to David and Abraham, indeed in Luke even to Adam and God as the pivotal points of a provenance in the history of salvation, but also the filling of the empty time with largely unknown ones , names not attested in any narrative.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch wer die beiden genealogien Jesu im Neuen Testament liest, hat nicht nur die genetische Verbindung zu David und Abraham, ja bei Lukas sogar zu Adam und Gott als den Angelpunkten einer heilsgeschichtlich ausweisenden Herkunft vor sich, sondern auch die Füllung der leeren Zeit durch großenteils unbekannte, in keiner Erzählung belegte Namen."
657,Freud was only able to convey the fleeting thought of a 'psycho-mythology' to a precursor and fellow lunatic like Fliess: Can you imagine what 'endopsychic myths' are?,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nur an einen Vor- und Mitspinner wie Fließ konnte Freud den flüchtigen Gedanken einer ‚Psycho-Mythologie mitteilen: Kannst du Dir denken, was ‚endopsychische Mythen‘ sind?"
658,"He only recommends allowing the term today to the extent that it was valid according to its original meaning, namely as a subspecies (subspecies), but not as the highest generic term, to which our modern racial theorists allow their spoiled darling to advance.",1,3,0,Metaphernkandidat,"[nan, 'ihren verzogenen Liebling', nan, nan]","[nan, 'aber nicht als höchsten Gattungsbegriff', nan, nan]","['B', 'P', 'T', 'GoldStandard']","Nur empfiehlt er, den Begriff heute soweit zuzulassen, wie er seinem ursprünglichen Wortsinn nach Geltung hatte, nämlich als Unterart (Subspezies), aber nicht als höchsten Gattungsbegriff, zu dem unsere modernen Rassentheoretiker ihren verzogenen Liebling avancieren lassen."
659,"Only where, through research that would have to penetrate deeper and deeper into the causal connections, could the prognosis be made with certainty that the expected offspring would have to remain helpless in the event of a connection (e.g.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nur wo durch eine Forschung die immer tiefer in die ursächlichen Zusammenhänge eindringen müßte mit Sicherheit die Prognose gestellt werden könnte, daß bei einer Verbindung die zu erwartende Nachkommenschaft hilflos bleiben müßte (z."
660,"Odysseus is a figure of mythical quality not only because his return home is a movement of sense restitution, presented in the pattern of closing the circle, which vouches for the tenor of order in the world and in life against any appearance of chance and arbitrariness.",1,3,0,Metaphernkandidat,"['Bewegung der Sinnresitution, Ordnungstenor der Welt', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Odysseus ist nicht nur deshalb eine Figur von mythischer Qualität, weil seine Rückkehr in die Heimat eine Bewegung der Sinnrestitution ist, vorgestellt im Muster der Schließung des Kreises, die den Ordnungstenor der Welt und des Lebens gegen jeden Anschein von Zufall und Willkür verbürgt."
