index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
643,"Vorbild dafür war der offene Bogen der Erregungsleitung im organischen System, das Energiegleichgewicht zwischen afferenter und efferenter Seite mit dem ständigen Bestreben, die innere und gebundene Energie möglichst gering zu halten.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Modell für diesen war der offene Bogen der Reizleitung im organischen System gewesen, der Energieausgleich zwischen der afferenten und der efferenten Seite mit der ständigen Tendenz, die innere und gebundene Energie auf dem niedrigstmöglichen Niveau zu halten."
644,"Mythen sind also nicht so etwas wie ""heilige Texte"", in denen jedes Bit unantastbar ist.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Mythen sind daher nicht so etwas wie ‚heilige Texte‘, an denen jedes Jota unberührbar ist."
645,"Hybriden zwischen sehr unterschiedlichen Arten sind laut Focke oft sehr zart, besonders wenn sie jung sind, was es schwierig macht, Setzlinge zu züchten.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Nach Focke sind Bastarbe zwischen beträchtlich verschiedenen Arten häufig sehr zart, insbesondere in der Jugend, sodass die Aufzucht der Sämlinge schwer gelingt."
646,"Nach Lamarcks Theorie hat die Natur Organismen in Stufen geschaffen, beginnend mit dem einfachsten und endend mit dem vollkommensten.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Nach Lamarcks Theorie hat die Natur die Organismen stufenweise hervorgebracht, sie hat mit dem Einfachsten begonnen und mit dem Vollkommensten aufgehört."
647,"Nach diesem Punkt des antiken Polytheismus bietet nur der moderne Pantheismus eine Lösung, die nach Heines Formel die Wiederherstellung des Menschen zu seinen göttlichen Rechten verspricht oder gar deren Verwirklichung behauptet.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nach dieser Pointe des antiken Polytheismus wird erst wieder der neuzeitliche Pantheismus eine Lösung anbieten, die nach Heines Formel die Wiedereinsetzung des Menschen in seine Gottesrechte verheißt oder sogar als vollzogen bestätigt."
648,"Namenskataloge tragen den Makel, nicht erfindbar zu sein, weil man glaubt, sofort zu erkennen, wenn etwas falsch verstanden wurde.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Namenkataloge tragen das Stigma der Unerfindbarkeit, denn man glaubt, sofort zu bemerken, wenn schlecht erfunden worden wäre."
649,"Neben dem Klerus entwickelte sich eine neue Klasse von Lehrern, die nicht direkt von der kirchlichen Organisation abhängig und nicht unbedingt an den kirchlichen Glauben gebunden waren.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Neben dem geistlichen Stande entwickelte sich ein neuer Lehrstand, welcher nicht direkt von der kirchlichen Organisation abhängig und nicht unbedingt an den Kirchenglauben gebunden ist."
650,"Neben Geschäftsreisenden, für die sich letztere Bindung wirtschaftlich interessant auswirkt, sprechen andere davon, wie froh sie bald wieder zum deutschen Charakter, zur deutschen Sprache und Sitte, zum deutschen Geistesleben, zur gewünschten Luft zurückkehren würden. atmen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Neben den Geschäftsreisenden bei denen das letztgenannte Bindein das wirtschaftliche Interesse wirkt, stehen andere, die reden davon, wie sie sich freuen, bald wiedeV              Die ererbten Anlagen und die Bemessung ihres Werts für das politische Leben 71  zurückzukehren weil deutsche Eigenart, deutsche Sprache und Sitte deutsches Geistesleben die Luft sind, in der sie atmen wollen."
651,"Nichts ist lehrreicher, als die Begleitung der „endgültigen Eroberungen“ des Absurden und Obskuren in der Geschichte zu beobachten, um daraus zumindest zu lernen, dass es nicht so leicht zu überwinden ist.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nichts ist aufschlußreicher, als das Begleitspiel der ‚endgültigen Überwindungen‘ des Absurden und Abstrusen in der Geschichte zu beobachten, um aus ihr wenigstens dies zu lernen, daß es sich nicht so leicht überwindet."
652,"Er wird niemals in sich selbst das durchleben, was man die Erfahrung der Wissenschaft nennen kann.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Niemals wird er in sich das durchmachen, was man das „Erlebnis“ der Wissenschaft nennen kann."
653,"Schon Epikur zeigte uns durch die Verlagerung der Götterwelt in die Zwischenräume, was die Menschen an ihnen interessierte, und empfahl ihren Fortbestand auch über die nüchternste atomistische Weltanschauung hinaus.",1,3,0,Metaphernkandidat,"[nan, 'Abschiebung in die Weltzwischenräume', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch Epikur hat uns mit seiner Abschiebung der Götterwelt in die Weltenzwischenräume sehen lassen, was das Interesse des Menschen an sie fesselte, ihre Fortexistenz noch über die nüchternste atomistische Weltansicht hinweg empfahl."
654,"Selbst in der späten Theorie gibt es Sätze von Sätzen, die nur wegen ihrer Unwiderlegbarkeit existieren und einen Heiligenschein um den Kern des notwendigen Realismus für Sätze bilden, deren Widerlegung fatal wäre.",4,0,0,Metapher,"['Hof', 'Hof', 'Hof', 'Hof']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch in der späten Theorie gibt es Gesamtheiten von Aussagen, die nur kraft ihrer Unwiderlegbarkeit bestehen und einen Hof um einen Kernbestand an notwendigem Realismus solcher Aussagen bilden, deren Widerlegung letal wäre."
655,"Während es darum geht, sich vor dem Unsichtbaren zu hüten und es zu vermeiden, indem man seinen Regeln folgt, ist Affekt ein übergreifendes Gerüst von Teilhandlungen, die dem Absolutismus der Realität entgegenwirken.",1,3,0,Metaphernkandidat,"['Klammer von Teilhandlungen', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch wenn es darum geht, vor dem Unsichtbaren auf der Hut zu sein und durch Beachtung seiner Regeln ihm auszuweichen, ist de Affekt die übergreifende Klammer von Teilhandlungen, die dem Absolutismus der Wirklichkeit entgegenarbeiten."
656,"Wer die beiden Genealogien Jesu im Neuen Testament liest, hat nicht nur eine genetische Verbindung mit David und Abraham, ja sogar mit Adam und Gott bei Lukas als Dreh- und Angelpunkten der Heilsgeschichte vor Augen, sondern auch die Füllung leerer Zeit mit meist unbekannten Namen, Namen in keiner Erzählung dokumentiert.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Noch wer die beiden genealogien Jesu im Neuen Testament liest, hat nicht nur die genetische Verbindung zu David und Abraham, ja bei Lukas sogar zu Adam und Gott als den Angelpunkten einer heilsgeschichtlich ausweisenden Herkunft vor sich, sondern auch die Füllung der leeren Zeit durch großenteils unbekannte, in keiner Erzählung belegte Namen."
657,"Nur einem Vorgänger und Mitarbeiter wie Fließ hätte Freud die flüchtige Idee der „Psychomythologie“ vermitteln können. Können Sie erraten, was „endopsychische Mythen“ sind?",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nur an einen Vor- und Mitspinner wie Fließ konnte Freud den flüchtigen Gedanken einer ‚Psycho-Mythologie mitteilen: Kannst du Dir denken, was ‚endopsychische Mythen‘ sind?"
658,"Er empfiehlt, den Begriff heute nur noch insoweit zuzulassen, als er seiner ursprünglichen Bedeutung nach galt, nämlich als Unterart Unterart, aber nicht als höchste Artbezeichnung, zu der unsere modernen Rassentheoretiker ihren verwöhnten Liebling drängen.",1,3,0,Metaphernkandidat,"[nan, 'ihren verzogenen Liebling', nan, nan]","[nan, 'aber nicht als höchsten Gattungsbegriff', nan, nan]","['B', 'P', 'T', 'GoldStandard']","Nur empfiehlt er, den Begriff heute soweit zuzulassen, wie er seinem ursprünglichen Wortsinn nach Geltung hatte, nämlich als Unterart (Subspezies), aber nicht als höchsten Gattungsbegriff, zu dem unsere modernen Rassentheoretiker ihren verzogenen Liebling avancieren lassen."
659,"Nur dort, wo durch Forschung, die immer tiefer in die kausalen Zusammenhänge vordringen müsste, die Prognose sicher gestellt werden könnte, dass der zu erwartende Nachwuchs im Falle des Zusammenhangs machtlos bleiben müsste, z.B.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Nur wo durch eine Forschung die immer tiefer in die ursächlichen Zusammenhänge eindringen müßte mit Sicherheit die Prognose gestellt werden könnte, daß bei einer Verbindung die zu erwartende Nachkommenschaft hilflos bleiben müßte (z."
660,"Odysseus ist nicht nur deshalb eine Figur mit mythischen Qualitäten, weil seine Heimkehr eine Bewegung sinnlicher Restitution ist, dargestellt in einem Kreisschlussmuster, das für den Tenor der Ordnung in der Welt und im Leben gegen jeden Schein von Zufall und Beliebigkeit bürgt.",1,3,0,Metaphernkandidat,"['Bewegung der Sinnresitution, Ordnungstenor der Welt', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Odysseus ist nicht nur deshalb eine Figur von mythischer Qualität, weil seine Rückkehr in die Heimat eine Bewegung der Sinnrestitution ist, vorgestellt im Muster der Schließung des Kreises, die den Ordnungstenor der Welt und des Lebens gegen jeden Anschein von Zufall und Willkür verbürgt."
661,"Ohne diesen besonderen, von allen Außenstehenden belächelten Rausch, diese Leidenschaft, mussten diese Jahrtausende vergehen, bevor Sie entstanden sind, und die nächsten Jahrtausende schweigend warten - ob Ihnen diese Annahme gelingt, jemand hat keine Berufung zur Wissenschaft und tut etwas anders.",2,3,0,Metaphernkandidat,"['warten schweigend', 'warten schweigend', nan, nan, nan]","['andere Jahrtausende', 'andere Jahrtausende', nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Ohne diesen seltsamen, von jedem Draußenstehenden belächelten Rausch, diese Leidenschaft, dieses: „Jahrtausende mußten vergehen, ehe du ins Leben tratest, und andere Jahrtausende warten schweigend“: – darauf, ob dir diese Konjektur gelingt, hat einer den Beruf zur Wissenschaft nicht und tue etwas anderes."
662,"Organismen und Staaten. Die Tatsache, dass die Jahrhunderte nach der Renaissance hauptsächlich der Entwicklung von Nationen und Staaten gewidmet waren und dass die Entwicklung der Zivilisation, insbesondere in jüngerer Zeit, zur Bildung von Großmächten führte und ihrem starken Arm das Schwert und die Rüstung gab , braucht nur einen Hinweis, um es vor aller Augen klar und deutlich zu machen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Organismen und Staaten. 141  Daß nun die Jahrhunderte nach der Renaissance insbesondere der Entwicklung der Nationen und Staaten gegolten haben, und daß die Entwicklung der Zivilisation insbesondere in der jüngsten Zeit zur Bildung der Großmächte führte, und ihrem starken Arm Schwert und Panzer verlieh; dies bedarf nur eines Hinweises, um klar und deutlich vor aller Augen zu stehen."
663,"Organismen und Staaten. Aber wir dürfen eines nicht vergessen, für objektiv richtiges Verhalten ist sowohl eine intellektuelle als auch eine emotionale Sicht auf die Sache notwendig, beide Sichtweisen sind notwendig für die richtige Begrenzung des schmalen Pflichtpfades.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']",Organismen und Staaten. 167  Aber das eine dürfen wir nicht vergessen; für ein sachlich richtiges Handeln ist sowohl eine verstandsmäßige wie eine gefühlsmäßige Auffassung der Dinge notwendig; beide Auffassungen sind erforderlich um den schmalen Weg der Pflicht richtig zu begrenzen.
664,"Organismen und Staaten. die Menschliche Rasse. Die Sonne wird sein Maß nicht überschreiten, wenn er es täte, würde Erynnia, die Helfer der Gerechtigkeit, ihn einholen. Wer mit Verstand redet, muss sich auf das Gemeinsame aller Dinge stützen, wie eine Stadt auf dem Gesetz ruht, und weit mehr als alle menschlichen Gesetze nährt sich das eine göttliche Gesetz. Diese allumfassende Legalität ist an sich unbestreitbar und daher vernünftig.",1,3,0,Metaphernkandidat,"[nan, nan, 'werden von dem einen göttlichen ernährt', nan]","[nan, nan, 'denn alle menschlichen Gesetze', nan]","['T', 'B', 'P', 'GoldStandard']","Organismen und Staaten. 5  des Menschengeschlechtes. »Die Sonne wird ihre Maße nicht überschreiten; täte sie es, so würden die Erynnien sie ereilen, die Helferinnen des Rechtes.« »Wer mit Verstand spricht, der muß sich auf das stützen, was das Gemeinsame in allem ist, gleichwie die Stadt auf das Gesetz, und noch weit stärker; denn alle menschlichen Gesetze werden von dem einen göttlichen ernährt.«  Diese alles umfassende Gesetzmäßigkeit ist in sich widerspruchslos und daher vernünftig."
665,"Paul Natorps Platons Theorie der Ideen begründete und begründete in einem Vorwort aus Marburg nicht nur das überwältigende Interesse an Platon und der antiken Philosophie insgesamt im folgenden halben Jahrhundert, sondern hatte auch die konkrete Konsequenz, die Platons Verdienste um einen so frühen Entwurf verdienten allein des wissenschaftlichen Denkens könnte beansprucht und dafür gelobt werden, dass er die Rolle seiner philosophischen Mythologeme herunterspielt und sie an den Rand der stilistischen Komponente verbannt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Paul Natorps Werk „Platos Ideenlehre“, im Vorwort datiert Marburg 1902, hat nicht nur das erstaunliche Interesse des folgenden Halbjahrhunderts an Plato und der antiken Philosophie insgesamt begründet und gerechtfertigt, sondern auch die spezifische Folge gehabt, daß Platos Verdienste an einem so frühen Entwurf wissenschaftlichen Denkens nur um den Preis behauptet und gelobt werden konnten, die Rolle seiner philosophischen Mythologeme herunterzuspielen und in die Marginalität der stilistischen Zutat zu verweisen."
666,"Regierung, Volk, Presse, Führer und Anhänger drängen alle in die gleiche Richtung, es gibt keine Kontrolle, allen Leidenschaften wird freien Lauf gelassen, und die Parteipresse achtet darauf, dass alles, was passiert, vernünftig, anständig und ehrlich aussieht.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Regierung, Volk, Presse, Führer und Geführte, alle drängen vorwärts in derselben Richtung, da gibt es keinen Hemmschuh, allen Leidenschaften wird freie Bahn gelassen, und die Parteipresse sorgt dafür, daß alles, was geschieht, vernünftig, respektabel und ehrenhaft erscheint."
667,Religionsgeschichtlich gesehen ist es die Verengung einer diffus verbreiteten Qualität von List und Aufsässigkeit auf Enklaven streng sanktionierter Gefangenschaft.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Religionsgeschichtlich gesehen, ist es Einengung einer diffus ausgebreiteten Qualität von Unheimlichkeit und Ungefügigkeit auf Enklaven strikt sanktionierter Begrenzung."
668,"Auch eine Tierherde hat eine Art öffentliche Organisation, die auf Arbeitsteilung, Solidarität und Machtzentralisierung beruht.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Schon die Tierherde besitzt eine Art öffentlich-rechtliche Organisation, die auf Arbeitsteilung, Solidarität und Zentralisation von Macht beruht."
669,"Bereits in Lesage, Genf, wurde eine Theorie veröffentlicht, wonach die gravitative Anziehung gar nicht anzieht, sondern das Ergebnis des Orpuseule-Beschusses ist, der allseitig von zwei anziehenden Körpern stattfindet, da aber jeder dieser beiden Körper wirft einen Schatten auf der anderen, d.h. H. schützt sie teilweise vor dem Beschuss, der Druck auf den beiden gegenüberliegenden Seiten ist geringer als auf den beiden Außenseiten. anschließend nähern sich die beiden Körper einander an.",3,1,0,Metapher,"['OrpuseulesBombardements', nan, 'OrpuseulesBombardements', ""['OrpuseulesBombardements', 'OrpuseulesBombardements']""]","['Anziehungskraft', nan, 'die Anziehungskraft', ""['die Anziehungskraft', 'Anziehungskraft']""]","['T', 'P', 'B', 'GoldStandard']","Schon im Jahre 1782 Veröffentlichte Lesage in Genf eine Theorie, wonach die Anziehungskraft gar nicht anzieht, sondern die Folge eines OrpuseulesBombardements ist, das auf alle Seiten zweier sich anziehenden Körper stattfindet; da aber jeder der beiden Körper auf den andern einen Schatten wirft, d. h. ihn teilweise vor dem Bombardement schützt, so ist der Druck auf den beiden zugekehrten Seiten geringer, als der auf den beiden Außerseiten. folglich nähern sich die beiden Körper."
670,"Die schwarzen Flecken von Gier, Völlerei, Ungerechtigkeit, politischem Feilschen, Gelderpressung sind dick und groß auf ihnen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Schwarze Flecken von Habgier, Raubsucht, Ungerechtigkeit, politischer Schacherei, Gelderpressung sind dick und groß auf ihnen."
671,"Seine theoretische Autarkie besteht darin, alle Machtteilungen und Machtprobleme aufzuheben, indem er einfach ihre Voraussetzung der Wirkungsattribute Handeln, Wollen, Wollen weglässt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Seine theoretische Autarkie ist die Aufhebung aller Gewaltenteilung und Machtproblematik durch den schlichten Akt der Weglassung ihrer Voraussetzung: der Attribute der Handlung, des Willens, der Wirkungslust."
672,"Auch dort, wo die Eroberer die Ureinwohner immer wieder verdrängten und ihnen ihre Sprache aufzwangen, blieben die Namen von Gewässern und Höhenzügen, Landschaftselementen und Äckern gleich.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Selbst wo sich Eroberer mehrfach über die Eingesessenen schoben und ihnen ihre Sprache aufzwangen, blieben die Namen der Gewässer und Erhebungen, der landschaftlichen Markanzen und Fluren die alten."
673,"Seine Bedeutung entsteht unter dem Diktat des Verzichts vogliamo tutto, der ein geheimer Impuls zum Unmöglichen bleibt.",1,3,0,Metaphernkandidat,"['Diktat des Verzichts', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Sie [Bedeutsamkeit] entsteht unter dem Diktat des Verzichts auf das Vogliamo tutto, das der geheime Antrieb zum Unmöglichen bleibt."
674,"Namen sind wie ein Vorrat willkürlicher Entbehrungen, nicht nur in der europäischen Bildungslandschaft des Jahrhunderts in der Ära des Klassizismus, sondern auch noch im Serienbetrieb der fast automatisierten Auswertung von exponiertem astronomischem Material am Ende des Jahrhunderts.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Sie [die Namen] sind wie eine Reserve des Willkürentzugs, und das nicht nur in der europäischen Bildungslandschaft des 19. Jahrhunderts im Nachhall des Klassizismus, sondern noch im Serienbetrieb fast automatisierter Auswertung von belichtetem Material der Astronomie des ausgehenden 20 Jahrhunderts."
675,"Es wägt akute Erfahrungen, aktuelle Ereignisse im Kontext von Vertrautheit ab, schafft Präfiguration, reduziert aber auch die Vermutung von Freiheit, reduziert das Zugeständnis an Aufrichtigkeit und letztendliche Selbsterkenntnis durch den Schutz durch unbekannte Gegebenheiten.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Sie bindet akute Erfahrungen, aktuelle Ereignisse in den Zusammenhang von Altvertrautheit, schafft Präfiguration, aber auch Minderung der Freiheitsvermutung, Minderung des Zugeständnisses an Aufrichtigkeit und letzter Selbstkenntnis, indem diese unter den Schutz der unerkannten Vorgegebenheiten gerät."
676,"Aus der Notwendigkeit, einen klaren und entschiedenen Anfang zu machen und ihn auf Entschlossenheit und Radikalität zu gründen, dekretierte sie den Nullwert von allem, was vorher war.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Sie hat aus dem Bedürfnis, sich einen klaren und entschiedenen Anfang zu setzen und diesen auf Entschluß und Radikalität zu gründen, den Nullwert alles Vorherigen dekretiert."
677,"Sie sah den Ernst nur in sich selbst, in der Entschlossenheit, sich zu entblößen, nicht auf der Seite der Sicherheit, die sie für oberflächlich hielt.",1,3,0,Metaphernkandidat,"[nan, nan, 'Denudation', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Sie hat den Ernst nur bei sich selbst, bei ihrer Entschlossenheit zur Denudation gesehen, nicht auf der Seite der Geborgenheiten, die ihr als oberflächlich galten."
678,"Sie versuchte diesen Limes zu verteidigen gegen die Einebnung und Verschleierung der historischen Materialanhäufung, die nur zu Übergängen tendiert, noch einen Vorläufer und einen weiteren Vorläufer zu bieten hat – aber auch dank ihrer zwingenden Rationalität nichts anderes bieten kann. als das.",1,3,0,Metaphernkandidat,"[nan, nan, 'Limes', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Sie hat diesen Limes gegen die Nivellierungen und Verwaschungen der historischen Materialhäufung zu verteidigen gesucht, die nur auf Übergänge tendiert, immer noch eine Vorstufe und noch einen Vorläufer anzubieten hat – aber auch kraft ihrer obligaten Rationalität gar nichts anderes als dies hergeben kann."
679,Bei ihrer jetzigen großen Kraft und gigantischen Größe könnte sie wohl auf die Mutterflasche verzichten.,1,3,0,Metaphernkandidat,"[nan, nan, 'mütterlichen Päppelflasche', nan]","[nan, nan, 'Sie', nan]","['T', 'P', 'B', 'GoldStandard']",Sie könne bei ihrer jetzigen großen Kraft und Riesenhaftigkeit der mütterlichen Päppelflasche wohl entbehren.
680,"Sie versuchten, den Nahrungsmangel und den gesamten Kriegsbedarf des deutschen Volkes für ihre Parteiinteressen zu nutzen.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Sie war bemüht, die Ernährungsschwierigkeiten und die ganze Kriegsnot des deutschen Volkes in ihrem Parteiinteresse auszunutzen."
681,"Es war tief in die Herzen der Menschen eingraviert, nicht durch Worte, sondern durch Taten, es wurde gefragt, lange bevor etwas darüber geschrieben wurde, die Lehre existierte als Brauch, als Ehrengebot unter den Samurai. Daraus ersehen wir, dass die Japaner in jeder Hinsicht die charakteristischen Züge des Ehrbegriffs der aktiven Rassen teilen und daher innerhalb der gelben Rasse eine ganz besondere Stellung einnehmen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Sie war tief in die Herzen des Volkes eingegraben; nicht nach den Worten, sondern nach den Werken wurde dabei gefragt; lange bevor etwas darüber geschrieben war, hatte die Lehre als Brauch bestanden, als Gebot der Ehre unter den Samurai.«  Wir sehen hieraus, daß die Japaner in jeder Beziehung die charakteristischen Merkmale des Ehrbegriffes der aktiven Rassen teilen und daß sie infolgedessen innerhalb der gelben Rasse eine ganz besondere Stellung einnehmen."
682,"Sie waren Gelehrte, Hüter allen Wissens und Hüter der Bibliotheken.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Sie waren die Gelehrten, die Aufbewahrer alles Wissens und die Wächter der Bibliotheken."
683,"Es bleibt also nichts anderes übrig, als einen mutigen Schritt zu tun und die Autonomie unseres Ideals, wie wir es sehen, für gegeben und absolut verbindlich zu erklären.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","So bleibt nichts anderes übrig, als einen kühnen Griff zu tun und die Selbstherrlichkeit unseres Ideals zu verkündigen, so wie es uns als gegeben und unbedingt verbindlich vor Augen steht."
684,"So stellen wir in der Geschichte fest, dass die traditionsreichsten Nationen auch die entwicklungsfähigsten sind, wenn auch nur in eine bestimmte Richtung, und die unermüdlichsten Nationen, dass Nationen ohne Traditionen oder Traditionsvergleich festsitzen.",3,1,0,Metapher,"[nan, 'versumpfen', 'versumpfen', ""['versumpfen', 'versumpfen']""]","[nan, 'Nationen', 'die Nationen', ""['Nationen', 'die Nationen']""]","['P', 'K', 'B', 'GoldStandard']","So finden wir in der Geschichte, daß die traditionsreichsten Nationen auch die (wenn auch nur in einer bestimmten Richtung) entwicklungsfähigsten und die unermüdlichsten Nationen sind, daß die Nationen, die versumpfen, solche ohne Traditionen oder traditionsvergeleiche sind"
685,"Die Ursachenforschung stellt somit ökonomische Faktoren mit ideekns als ebenso unverzichtbare Bestandteile des Gesamtmechanismus des kulturellen Lebens gleich, und es ist nicht nur willkürlich, sondern auch einseitig, ihnen in diesem Zusammenhang die Rolle eines Indikators zuzuschreiben , die uns sagen könnte, welche von ihnen die Stunde in der Populärgeschichte schlug.",3,1,0,Metapher,"[nan, 'in der Volkesgeschichte', 'in diesem Uher die Rolle des Zeigers', ""['in diesem Uher die Rolle des Zeigers', 'in der Volkesgeschichte']""]","[nan, 'welche Stunde es', 'Gesamtmechanismus des Kulturlebens', ""['Gesamtmechanismus des Kulturlebens', 'welche Stunde es']""]","['T', 'P', 'B', 'GoldStandard']","So hat die Ursachenforschung die wirtschaftlichen Faktoren als gleichwertig mit atidekns als gleich unentbehrliche Stücke in dem Gesamtmechanismus des Kulturlebens dazu stellen und es ist nicht nur willkürlich, sondern auch einseitig, gerade ihnen in diesem Uher die Rolle des Zeigers zuzusprechen, der uns sagen könnte, welche Stunde es in der Volkesgeschichte geschlagen hat."
686,So ist laut Marx die Überlieferung in Louis Nopolåons Achtzehnter Brumaire ein Albtraum für die Gehirne der Lebenden.,1,3,0,Metaphernkandidat,"[nan, 'ein Alp auf dem Gehirrne', nan, nan]","[nan, 'die Tradition', nan, nan]","['P', 'K', 'B', 'GoldStandard']",So ist nach Marx die Tradition (in: der achtzehte Brumaire des Louis Nopolåon 1852) »ein Alp auf dem Gehirrne der Lebenden.«
687,"Solange diese Staaten nur miteinander konkurrierten, bestand keine große Gefahr, aber mit dem Eintritt zweier Giganten, Amerika und Russland, änderte sich die Situation komplett: Russland besetzt mit seiner Brutalität und Landgier ein Land nach dem anderen und besetzt vor der Welt schließt, will ganz Amerika mit seiner energischen, aggressiven, rücksichtslosen und unersättlichen Dollargier den gesamten Handel der Welt in einem Augenblick verschlingen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","So lange diese Staaten nur unter sich konkurrierten, war keine allzugroße Gefahr vorhanden, aber dadurch, daß die beiden Riesen Amerika und Rußlaud in die Konkurrenz eintraten veränderte sich die Lage vollständig Rußland mit seiner Brutalität und Ländergier besetzt ein Land nach dem andern und schließt es von der Welt all; Amerika mit feiner energischen, aggressiven, rücksichtslosen und unersättlichen Dollargier will den ganzen Handel der Welt im Handumdrehen verschlingen."
688,"Die Abstammungstheorie und ihre wissenschaftliche Begründung lehrt uns also nicht nur die Wahrheit des Spruches Krieg ist der Vater aller Dinge, der König aller Dinge zu verstehen, sondern auch den Satz Weltgeschichte ist doch das Jüngste Gericht!",1,3,0,Metaphernkandidat,"[nan, 'Weltgericht', nan, nan]","[nan, 'Weltgeschichte', nan, nan]","['T', 'B', 'P', 'GoldStandard']","So lehrt uns dann die Deszendenztheorie und ihre wissenschaftliche Begründung nicht nur die Wahrheit jenes Wortes verstehen: Der Krieg ist aller Dinge Vater, aller Dinge König, sondern auch jenes Satzes: Die Weltgeschichte ist das Weltgericht Gewiß!"
