index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
538,The remnants of the previous horror speak only to those who know their stories as assurances of their disempowerment.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Die Überreste des vorherigen Grauens sprechen nur noch zu dem, der ihre Geschichten als Versicherungen ihrer Entmachtung kennt."
539,"This is what the scene of these connections and efforts, the development of the family and the formation of classes, teaches us",1,3,0,Metaphernkandidat,"[nan, 'der Schauplatz', nan, nan]","[nan, 'dieser Verbindungen und Anstrengungen', nan, nan]","['P', 'K', 'B', 'GoldStandard']","Dies lehrt uns der Schauplatz dieser Verbindungen und Anstrengungen, die Entwicklung der Familie und die Klassenbildung"
540,"These are the basic features of a world view, which is based on a world view. They ought to prove to us sufficiently that the theory of development as a scientific teaching neither originates from the natural sciences nor was it made fruitful for a world view through the theory of descent.",1,3,0,Metaphernkandidat,"['fruchtbar gemacht wurde', nan, nan, nan]","['Entwicklungstheorie', nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Dies sind die Grundzüge einer Weltanschauung, welche sich auf einer Entwicklungstheorie aufbaut; sie dürften uns hinlänglich beweisen, daß die Entwicklungstheorie als wissenschaftliche Lehre weder aus den Naturwissenschaften stammt, noch auch erst durch die Deszendenztheorie für eine Weltanschauung fruchtbar gemacht wurde."
541,"Describing this form of fulfilment, one could have Paul say, in a modification of that obscure word from the valley of Miletus, that everything was full of laws.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Diese Erfüllungsform bezeichnend, könnte man Paulus in Abwandlung jenes dunklen Wortes des Thales von Milet sagen lassen: Es war alles voll von Gesetzen."
542,"This presumption bears an enriching behavior of the as-if, the success of which consisted in its provisional or final undeniability.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Diese Präsumtion trägt ein sich anreicherndes Verhalten des Als-Ob, dessen Erfolg in seiner vorläufigen oder endgültigen Unbestreitbarkeit bestand."
543,"This revolution becomes the return of the ancient with a new name, which cannot have a place in history as it is, but must become a 'fixed point' against it.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Diese Revolution wird zur Wiederkehr des Uralten mit dem neuen Namen, das keine Stelle in der Geschichte, wie sie ist, haben kann, sondern gegen sie zum ‚festen Punkt‘ werden muß."
544,"The history of Christian dogma filled out this preparatory drawing, which can be obtained a priori, with the christological immersion of the Son of God in human nature.",1,3,0,Metaphernkandidat,"[nan, nan, 'Vorzeichnung', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Diese a priori zu gewinnende Vorzeichnung hat die christliche Dogmengeschichte mit der christologischen Immersion des Gottessohnes in die Menschennatur ausgefüllt.
545,"These restored the masculine spirit of liberty, and after the circulation of ten centuries liberty became the happy mother of taste",2,0,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Diese stellten den männlichen Geist der Freiheit wieder her, und nach dem Umlauf von zehn Jahrhunderten wurde die Freiheit die glückliche Mutter des Geschmacks"
546,"The same pericope that the Bible critic Adolf von Harnack had retained as the only original piece of the New Testament texts that could not be reduced to source criticism, he had to see the rigorist Markion, whom he admired and stylized as the forerunner of Luther, drop into the dustbin of Judaistic forgeries.",1,3,0,Metaphernkandidat,"[nan, nan, 'Abraum', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dieselbe Perikope, die der Bibelkritiker Adolf von Harnack als das einzige quellenkritisch nicht reduzierbare Originalstück der neutestamentlichen Texte übrigbehalten hatte, mußte er den von ihm bewunderten und zum Vorläufer Luthers stilisierten Rigoristen Markion in den Abraum der judaistischen Fälschungen fallen lassen sehen."
547,"According to the note, the objects were 'taken' from this late 'pre-world' of one's own world - one only has to replace the expression with the statement that they had not yet been won in order to make the train of thought applicable to every previously unconsidered early period of man .",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dieser späten ‚Vorwelt‘ der eigenen Welt waren nach der Notiz die Objekte’ genommen‘ – man braucht den Ausdruck nur zu ersetzen durch den, daß sie noch gar nicht gewonnen gewesen wären, um den Gedankengang auf jede bisher unbedachte Frühzeit des Menschen beziehbar zu machen."
548,This is about as clever as when a person sits on the safety valve of a steam boiler to prevent the steam from being expelled.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Dieses ist ungefähr gerade so gescheit, als wenn sich ein Mensch auf das Sicherheitsventil eines Dampfkessels setzt, um den Dampf zu verhindern auszudrücken."
549,"But there is another moment to the explosion of the character as a lack of the decisive prerequisite of a platonic interpretation in order to present the history of the soul as a cyclical detour, as a symmetrical drama, pre-existence had to be ascribed to it.",1,3,0,Metaphernkandidat,"[nan, nan, 'Sprengung', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Doch kommt zur Sprengung der Figur noch ein weiteres Moment hinzu als Mangel der entscheidenden Voraussetzung einer platonischen Ausdeutung: um die Geschichte der Seele als zyklischen Umweg, als symmetrisches Drama darzustellen, mußte ihr Präexistenz zugeschrieben werden."
550,"However, the rhetorical setback of the anecdote to what the theory had to offer in terms of reducing anxiety cannot be overlooked.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Doch läßt sich auch der rhetorische Rückschlag der Anekdote gegenüber dem, worin die Chance der Theorie zur Entängstigung des Menschen lag, nicht übersehen."
551,"But perhaps the word 'chaos' too much follows what is familiar from myths and cosmogonia, as if these were fossils of human history.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Doch macht das Wort ‚Chaos‘ vielleicht allzu sehr mit, was aus Mythen und Kosmogonien vertraut ist, als wären diese Fossilien der Menschheitsgeschichte."
552,"There, however, I failed to give any tangible reason, so to speak, for the appearance of the first organized cohesion of people, because as certain as it is on the one hand that social life is the work of the human spirit, it would be speculative and arbitrary to give a positive reason For that deed of the spirit, if one is inclined to claim the doctrine of the struggle for existence, I rather point out that the original universal equality is a beautiful fable and that the organization was effected monarchically or aristocratically, a principle of the struggle for existence to the outside world as the creator of social life should not even be suspected.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'K', 'B', 'GoldStandard']","Dort hatte ich es aber unterlassen, für die Erscheinung des ersten organisierten Zusammenhaltens von Menschen irgend einen so zusagen handgreiflichen Grund anzugeben; denn so fest es einerseits steht,  daß das soziale Leben Werk des menschlichen Geistes ist, so spekulativ und willkürlich wäre die Angabe eines positiven Grundes für jene Tat des Geistes: wenn man geneigt ist auch hier die Lehre vom Kampfe ums Dasein in Anspruch zu nehmen, so mache ich vielmehr darauf aufmerksam, daß da die ursprüngliche Allgleichheit eine schöne Fabel ist und da die Organisation monarchisch oder aristokratisch bewerkstelligt wurde, ein Prinzip des Daseinskampfes nach außen als der Schöpfer des sozialen Lebens nicht einmal vermutet werden darf."
553,"There it was only said that religion is important for political life because it bends the will of the individual under the instructions of a visible or invisible power, but far more effective than the fear of the deity, at the same time far more effective than that mentioned respect for the judgment of fellow living, and in addition a significant increase in the value of one's own ego is such an optimistic world view, which allows the individual to conceive himself as an appreciation of an almighty deity, or as a means for the purposes of an upward world development, expressed in the words of the New Testament, as a building block for building up the kingdom of God.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dort war nur gesagt, die Religion sei deshalb für das politische Leben bedeutsam, weil sie den Willen des Einzelnen unter die Weisungen einer sichtbaren oder unsichtbaren Macht beuge; aber noch weit wirksamer als die Furcht vor der Gottheit, zu gleicher Zeit weit wirksamer, als die eben erwähnte Rücksicht auf das Urteil der Mitlebenden, und dazu noch eine bedeutende Steigerung von dem Wert des eigenen Ichs ist eine solche optimistische Weltauffassung, die dem Einzelnen erlaubt, sich als Schätzung einer allmächtigen Gottheit, oder als Mittel für die Zwecke einer aufwärtssteigenden Welteutwicklung zu fassen, mit den Worten des Neuen Testaments ausgedrückt, als Baustein zur Auferbauung des Reiches Gottes."
554,"You will become a citizen, not the servant of the spirit, but the slave of money, now and always.",1,4,0,Metaphernkandidat,"[nan, nan, nan, 'Knecht', nan]","[nan, nan, nan, 'des Geldes', nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Du wirst verbürgern, nicht Diener des Geistes, sondern Knecht des Geldes sein, jetzt und immer."
555,"Supported by scholarships, the young man graduated from high school and studied philology.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Durch Stipendien unterstützt, absolvierte der junge Mann das Gymnasium und studierte Philologie."
556,"Through our classifying thinking, we have brought or at least interpreted the household of nature, which our ancestors, the fetish worshipers, still hopelessly confused, arbitrary chaos.",1,3,0,Metaphernkandidat,"[nan, nan, 'Haushalt', nan]","[nan, nan, 'der Natur', nan]","['B', 'P', 'T', 'GoldStandard']","Durch unser klassifizierendes Denken haben wir in den Haushalt der Natur, der unseren Vorfahren, den Fetischanbetern noch heilloser Wirrwarr, willkürlicher Chaos war, Ordnung, Plan, Zusammenhang System und zuletzt — Gesetzmäßigkeit gebracht oder wenigstens gedeutet."
557,"A prince would be better able to follow his inclinations in choosing his bride, and would also be able to pay more attention to the physical and mental health of the bride and her family.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Ein Prinz würde bei der Wahl seiner Braut besser seiner Neigung folgen und auch auf die körperliche und geistige Gesundheit der Braut und ihrer Familie in höherem Maße achten können.
558,An unpatriotic parliament is a nonsensical institution.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Ein unpatriotisches Parlament ist eine unsinnige Einrichtung.
559,"Either socialism, standstill and possibly decline, or progressive differentiation with the smashing of socialism and victorious progress.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Entweder Sozialismus, Stillstand und eventuell Rückgang, oder fortschreitende Differenzierung mit Zertrümmerung des Sozialismus und siegreichem Fortschritt."
560,"It says that in the historical cultural world of man things have different values ​​for attention and distance from life than in the objective world of objects of the exact sciences, whose subjective value allocation of thematized phenomena tends to zero according to the norm and tendency. ... In terms of significance, the subjective component can be greater than the objective, but the objective never goes back to zero.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Er besagt, daß in der geschichtlichen Kulturwelt des Menschen die Dinge andere Wertigkeiten für Aufmerksamkeit und Lebensdistanz besitzen, als in der objektiven Gegenstandswelt der exakten Wissenschaften, deren subjektive Wertbesetzung von thematisierten Phänomenen der Norm und Tendenz nach auf Null geht. […]
 In der Bedeutsamkeit kann die subjektive Komponente zwar größer sein als die objektive, die objektive aber nie auf Null zurückgehen."
561,He even learns to understand human language and can also express his thoughts through words if he is given the opportunity to designate letters by tapping them.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Er lernt sogar die Sprache der Menschen verstehen und kann auch durch Worte seine Gedanken kund geben, wenn man ihm die Möglichkeit gibt, durch Klopfen Buchstaben zu bezeichnen."
562,It was clearer than Marxist Social Democracy insofar as it continued with the existing conditions.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Er war insofern klarer als die Marxistische Sozialdemokratie, als er an die bestehenden Verhältnisse anknüpfte."
563,"As such, the fear of the baobab tree has lost its subjective function of confusion.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Es [das Erschrecken vor dem Affenbrotbaum] hat als solches seine subjektive Verwirrungsfunktion verloren.
564,"It is a king's past that ominously reveals itself, not the hidden wishful underworld of a 'psychic apparatus'.",1,3,0,Metaphernkandidat,"['Wunschunterwelt', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Es ist die Vergangenheit eines Königs, was sich unheilvoll entbirgt, nicht die verhehlte Wunschunterwelt eines ‚psychischen Apparats‘."
565,It is an impracticable plan to want to abolish the difference in educational background.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Es ist ein undurchführbarer Plan, die Verschiedenheit der Vorbildung aufheben zu wollen."
566,It is wrong when Marx describes history as a continuous transformation of human nature.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Es ist falsch, wenn Marx die Geschichte als ""eine fortgesetzte Umwandlung der menschlichen Natur"" bezeichnet."
567,"It is not a zero point of reason's self-awareness that we witness in the dark word of the valley, but the perception of a long-acquired liberation of the world viewer.",0,4,0,Metaphernkandidat,"[nan, 'Selbstermannung', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Es ist nicht ein Nullpunkt der Selbstermannung der Vernunft, dem wir im dunklen Wort des Thales beiwohnen, sondern die Wahrnehmung einer langhin errungenen Freisetzung des Weltzuschauers."
568,It is just a particle in the stream of the great return that life at large undergoes as the episodic state of emergency of energetic entropy.,3,1,0,Metapher,"['Strom der Rückkehr', nan, 'Strom der großen Rückkehr', 'Strom der großen Rückkehr']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Es ist nur eine Partikel im Strom der großen Rückkehr, die das Leben im ganzen – als der episodische Ausnahmezustand der energetischen Entropie – durchmacht."
569,"It is self-evident that of two nations, caeteris paribus, that which possesses the greater modern knowledge will have the advantage in the general competition, but the knowledge must be practical and meet the demands of the time. Kwledge s power, but only if it represents the living knowledge of our contemporary civilization and not the petrified, museum-belonging life of bygone times. Don't think that I dismiss the study of ancient languages ​​and classics for everyone, because this one is definitely not the case.",1,3,0,Metaphernkandidat,"[nan, nan, 'versteinerte', nan]","[nan, nan, 'Wissen', nan]","['B', 'T', 'P', 'GoldStandard']","Es ist selbstverständlich daß von zwei Nationen (caeteris paribus) die jenige in dem allgemeinen Wettbewerb den Vorteil haben wird, welche das größere moderne Wissen besitzt; aber das Wissen muß ein praktisches sein und den Forderungen der Zeit entsprechen. »Kwledge s power«, aber nur, wenn es das lebendige Wissen unserer heutigen Zivilisation repräsentiert und nicht das versteinerte, in die Museen gehörige Leben längst vergangener Zeiten« Man möge ja nicht glauben, daß ich das Studium der alten Sprachen und Klassiker für Alle verwerfe, denn dieses ist durchaus nicht der Fall."
570,"It is not by chance that our highest art is intimate and not monumental, nor that today only within the smallest community circles, from person to person, in pianissimo, does that something pulsate that corresponds to what used to be prophetic pneuma in stormy fire went to the big churches and welded them together.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Es ist weder zufällig, daß unsere höchste Kunst eine intime und keine monumentale ist, noch daß heute nur innerhalb der kleinsten Gemeinschaftskreise, von Mensch zu Mensch, im pianissimo, jenes Etwas pulsiert, das dem entspricht, was früher als prophetisches Pneuma in stürmischem Feuer durch die großen Gemeinden ging und sie zusammenschweißte."
571,There can be no doubt that historical as well as geographical and economic-political knowledge is necessary for the assessment of political questions. It can be doubted with good reason whether such knowledge is available to a sufficient degree in all deputies.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Es kann kein Zweifel darüber bestehen, daß zur Beurteilung politischer Fragen sowohl geschichtliche als auch geographische und wirtschaftspolitische Kenntnisse nötig sind; ob solche bei allen Abgeordneten in genügendem Maße vorhanden sind, kann mit gutem Grund bezweifelt werden."
572,"It may be a further step in constructing the state of affairs to imagine the absolutism of desires and images as spawns of the cave, initially isolated from the absolutism of reality.",2,2,0,Metaphernkandidat,"['Ausgeburten der Höhle', 'Ausgeburt der Höhle', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Es mag noch ein weiterer Schritt zur Konstruktion des Sachverhalts sein, sich den Absolutismus der Wünsche und Bilder als Ausgeburten der Höhle zunächst in der Isolation vom Absolutismus der Wirklichkeit vorzustellen."
573,"It was strong enough to pursue its own political and economic goals, and it was time to lay the ax firmly at the root of the rag-dry trunk of protective tariffs. As you can see, nothing but meaningless tirades and not a single expert word about the production costs of the articles to be reduced in Germany and abroad.",1,3,0,Metaphernkandidat,"[nan, nan, 'die Axt an die Wurzel des zopftrockenen Stammes', nan]","[nan, nan, 'der Schutzzölle', nan]","['T', 'P', 'B', 'GoldStandard']","Es sei stark genug, seine eigenen politischen und wirtschaftlichen Ziele zu verfolgen, und es sei Zeit, kräftig die Axt an die Wurzel des zopftrockenen Stammes der Schutzzölle zu legen.«  Wie man sieht, nichts wie nichtssagende Tiraden und nicht ein einziges fachverftändiges Wort über die Produktionskosten der zu ermäßigenden Artikel in Deutschland und im Auslande."
574,It was a leap in the situation that turned the unoccupied distant horizon into a constant warning of the hitherto unknown.,1,3,0,Metaphernkandidat,"['Situationssprung', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Es war ein Situationssprung, der den unbesetzten Fernhorizont zur dauernden Gewärtigung des bis dahin Unbekannten machte."
575,It became the playground of the nations.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']",Es wurde der Tummelplatz der Nationen.
576,"A new Reich Chancellor was appointed in accordance with the Reichstag majority and a new ministry was formed, which consists largely of deputies from the majority parties.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Es wurde ein neuer Reichskanzler nach dem Sinne der Reichstagsmehrheit ernannt und ein neues Ministerium gebildet, welches größtenteils aus Abgeordneten der Mehrheitsparteien besteht."
577,"Cowards at home, but lions in the rest of the world.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'T', 'B', 'GoldStandard']","Feiglinge zu Hause, aber Löwen der übrigen Welt gegenüber."
578,"Furthermore, we have seen that we are entitled to give the European type the value and name of a race of its own, because it has its physical and psychic organisms and states. inherited chical characteristics with sufficient constancy, in such a way that this breed is transplanted to all continents and is able to secure its uniqueness everywhere.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Ferner haben wir gesehen, daß wir dem europäischen Typus den Wert und den Namen einer eigenen Rasse beizulegen berechtigt sind, weil er seine physischen und psy             Organismen und Staaten. 117  chischen Merkmale mit hinreichender Konstanz vererbt, dergestalt, daß sich diese Rasse nach allen Erdteilen verpflanzt und überall ihre Eigenart zu sichern vermag."
579,"If one follows the construction of a genuine absolutism of reality, then the fluids of Mana, Orenda, Manitu and Wakanda named by Otto are most likely to be seen as remnants of the aura of superior power and inaccessibility that originally surrounded the phenomena of the world.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Folgt man der Konstruktion eines genuinen Absolutismus der Wirklichkeit, so werden die von Otto namhaft gemachten Fluida des Mana, Orenda, Manitu und Wakanda am ehesten als Restbestände der ursprünglich die Erscheinungen der Welt umgebenden Aura von Übermacht und Unzugänglichkeit zu sehen sein."
580,Freud described the ego's complete helplessness in the face of overwhelming danger as the core of the traumatic situation and saw the compensation for such helplessness in the early childhood demand for love.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Freud hat als den Kern der traumatischen Situation die völlige Hilflosigkeit des Ich vor überwältigender Gefahr beschrieben und in der frühkindlichen Liebesforderung die Kompensation solcher Hilflosigkeit gesehen.
581,Freud did not invent the total myth.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Freud hat den Totalmythos nicht erfunden.
582,Freud resolutely broke out of the impasse of the unity principle in order to keep open the possibility of a story - ultimately the possibility of the Great Myth.,2,2,0,Metaphernkandidat,"['Sackgasse', nan, 'Sackgasse', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Freud ist aus der Sackgasse des Einheitsprinzips entschlossen ausgebrochen, um sich die Möglichkeit einer Geschichte offen zu halten – letztlich die Möglichkeit des Großen Mythos."
583,"For what happened at the death of Jesus, the extreme exaggeration is first provided by Tertullian, who not only rhetorically rants as a jurist, but also expresses his affinity for the decline of the world when he gives the title of casus mundi to the eclipse of the Passion.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Für das, was beim Tode Jesu geschah, leistet die äußerste Übertreibung erst Tertullian, der nicht nur als Jurist rhetorisch eifert, sondern seiner Affinität zum Weltschwund Ausdruck verschafft, wenn er die Passionsverfinsterung mit dem Titel des casus mundi belegt."
584,"Precisely with regard to the light that shines on these four important problems prior to the theory of descent, we want to extend our investigation into the biological foundations of social life to the frontiers of general scientific problems, without going into the problems themselves.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Gerade mit Rücksicht auf das Licht, welches vor der Deszendenztheorie auf diese vier wichtigen Probleme ausstrahlt, wollen wir unsere Untersuchung über die biologischen Grundlagen des Gesellschaftslebens bis zu dem Grenzgebiete allgemeinwissenschaftlicher Probleme ausdehnen, ohne indessen auf die Probleme selbst einzugehen."
585,"If one perceives the chaos in the background of the entire descent of the gods, the gaping abyss, which is only used as a place of origin with an unknown mode of action and consequently receives no cult, then one sees forms and names forming correlatively from there and gaining in clarity.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Gewahrt man im Hintergrund der ganzen Götterdeszendenz das Chaos, den klaffenden Abgrund, der nur als Herkunftsort von unbekannter Wirkungsweise eingesetzt ist und folglich keinen Kult erhält, so sieht man Gestalten und Namen sich von dort her korrelativ formieren und an Deutlichkeit gewinnen."
586,"But if the theory of descent is correct, then it must provide some explanation as to why it is that the seamless transitions from one form to another, which must have existed, are largely absent to our knowledge, that, as on the keyboard, the intermediate tones are missing and that there is also no violin to express them Is it the fault of the disappearance of the extinct types who must have been where the bridges for systematics have now been burned?",3,1,0,Metapher,"[nan, 'keine Violine da ist', 'keine Violine', ""['keine Violine', 'keine Violine da ist']""]","[nan, 'um sie zum Ausdruck zu bringen', 'lückenlosen Übergänge', ""['lückenlosen Übergänge', 'um sie zum Ausdruck zu bringen']""]","['B', 'P', 'T', 'GoldStandard']","Hat aber die Abstammungslehre recht, so muß sie irgend eine Erklärung dafür beibringen, woher es kommt, daß die lückenlosen Übergänge von einer Form zur andern, die doch existiert haben müssen für unsere Kenntnis großenteils fehlen; daß, wie auf der Klaviatur, die Zwischentöne fehlen und daß auch keine Violine da ist, um sie zum Ausdruck zu bringen Verschwinden der ausgestorbenen Typen schuld, die sich dort befunden haben müssen, wo jetzt für die Systematik die Brücken abgebrochen sind?"
587,"Today, the feeling of young people is probably the opposite. The thought structures of science are an inscrutable realm of artificial abstractions that try to capture the blood and juice of real life with their skinny hands without ever catching it.",5,1,0,Metapher,"['mit ihren dürren Händen', 'mit ihren dürren Händen', 'Blut und saft', nan, 'Blut und saft', ""['mit ihren dürren Händen', 'mit ihren dürren Händen', 'Blut und saft', 'Blut und saft']""]","['Die Gedankengebilde der Wissenschaft', 'Die Gedankengebilde der Wissenschaft', 'des wirklichen Lebens', nan, 'des wirklichen Lebens einzufangen', ""['Die Gedankengebilde der Wissenschaft', 'Die Gedankengebilde der Wissenschaft', 'des wirklichen Lebens', 'des wirklichen Lebens einzufangen']""]","['K', 'P', 'P', 'B', 'A', 'GoldStandard']","Heute ist die Empfindung gerade der Jugend wohl eher die umgekehrte: Die Gedankengebilde der Wissenschaft sind ein hinterweltliches Reich von künstlichen Abstraktionen, die mit ihren dürren Händen Blut und saft des wirklichen Lebens einzufangen trachten, ohne es doch je zu erhaschen."
588,It is only here that the exogenous - a means of desperation for the indispensable need for truth - has taken the place of the early endogenous mythologem.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Hier erst, 1937, ist an die Stelle des frühen endogenen Mythologems das exogene – ein Verzweiflungsmittel für den unverzichtbaren Wahrheitsbedarf – getreten."
589,"But here in life, in what for Plato was the play of shadows on the walls of the cave, real reality pulsates, the others are derived from it and lifeless ghosts and nothing else.",5,2,0,Metapher,"[nan, 'pulsiert', nan, 'schattenspiel an den Wänden der Höhle', 'pulsiert', 'abgeleitete und leblose Gespenster', ""['pulsiert', 'schattenspiel an den Wänden der Höhle', 'pulsiert', 'abgeleitete und leblose Gespenster']""]","[nan, 'die wirkliche Realität', nan, 'Realität', 'Realität', 'Realität', ""['die wirkliche Realität', 'Realität', 'Realität', 'Realität']""]","['K', 'P', 'B', 'A', 'A', 'A', 'GoldStandard']","Hier im Leben aber, in dem, was für Platon das schattenspiel an den Wänden der Höhle war, pulsiert die wirkliche Realität: das andere sind von ihr abgeleitete und leblose Gespenster und sonst nichts."
590,"Here, for the first time, seemed at hand a means of putting someone in a logical vise so that he would not come out without admitting either that he knew nothing, or that this and nothing else was the truth, the eternal truth that would never pass away , like the doings and doings of blind people.",5,0,0,Metapher,"['in den logischen schraubstock setzen', 'logischen', 'schraubstock', 'in den logischen schraubstock setzen', ""['in den logischen schraubstock setzen', 'logischen', 'schraubstock', 'in den logischen schraubstock setzen']""]","['ein Mittel zur Hand, womit man jemanden', 'schraubstock', 'logischen', 'jemanden', ""['ein Mittel zur Hand, womit man jemanden', 'schraubstock', 'logischen', 'jemanden']""]","['K', 'P', 'B', 'A', 'GoldStandard']","Hier zum erstenmal schien ein Mittel zur Hand, womit man jemanden in den logischen schraubstock setzen konnte, so daß er nicht herauskam, ohne zuzugeben: entweder daß er nichts wisse: oder daß dies und nichts anderes die Wahrheit sei, die ewige Wahrheit, die nie vergehen würde, wie das Tun und Treiben der blinden Menschen."
591,"Pastoral tribes favor the seniorate as a political institution, in which the elder of a gens or tribe takes the lead.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Hirtenstämme bevorzugen das Seniorat als politische Einrichtung, in dem der Älteste einer Gens oder eines Stammes an die Spitze des Ganzen tritt."
592,"The obvious contradiction in which my monistic philosophy, based solely on the enormous advances in real knowledge of nature, naturally had to enter the learned tradition of the old familiar revelation, found its loud echo in innumerable discussions and replies.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","III 	Der offenkundige Widerspruch, in den meine monistische, lediglich auf die ungeheuren Fortschritte der wirklichen Naturerkenntnis gegründete Philosophie naturgemäß zur gelehrten Tradition der altgewohnten ""Offenbarung"" treten mußte, fand seinen lauten Widerhall in unzähligen Besprechungen und Entgegnungen."
